"general","specific","api_name_fk","expert"
"presto","execution","com.facebook.presto.execution.scheduler.ScheduleResult.BlockedReason.MIXED_SPLIT_QUEUES_FULL_AND_WAITING_FOR_SOURCE","DB"
"presto","execution","com.facebook.presto.execution.scheduler.ScheduleResult.BlockedReason.NO_ACTIVE_DRIVER_GROUP","DB"
"presto","execution","com.facebook.presto.execution.scheduler.ScheduleResult.BlockedReason.SPLIT_QUEUES_FULL","DB"
"presto","execution","com.facebook.presto.execution.scheduler.ScheduleResult.BlockedReason.WAITING_FOR_SOURCE","DB"
"presto","execution","com.facebook.presto.execution.scheduler.ScheduleResult.BlockedReason.WRITER_SCALING","DB"
"presto","execution","com.facebook.presto.execution.scheduler.SectionExecutionFactory","DB"
"presto","execution","com.facebook.presto.execution.scheduler.SourcePartitionedScheduler.newSourcePartitionedSchedulerAsSourceScheduler","DB"
"presto","execution","com.facebook.presto.execution.scheduler.SourcePartitionedScheduler.newSourcePartitionedSchedulerAsStageScheduler","DB"
"presto","execution","com.facebook.presto.execution.scheduler.SourceScheduler","DB"
"presto","execution","com.facebook.presto.execution.scheduler.SplitPlacementResult","DB"
"presto","execution","com.facebook.presto.execution.scheduler.SplitSchedulerStats","DB"
"presto","execution","com.facebook.presto.execution.scheduler.SqlQueryScheduler","DB"
"presto","execution","com.facebook.presto.execution.scheduler.SqlQuerySchedulerInterface","DB"
"presto","execution","com.facebook.presto.execution.scheduler.StreamingPlanSection","DB"
"presto","execution","com.facebook.presto.execution.scheduler.StreamingPlanSection.extractStreamingSections","DB"
"presto","execution","com.facebook.presto.execution.scheduler.StreamingSubPlan","DB"
"presto","execution","com.facebook.presto.execution.scheduler.TableWriteInfo","DB"
"presto","execution","com.facebook.presto.execution.scheduler.TableWriteInfo.DeleteScanInfo","DB"
"presto","execution","com.facebook.presto.execution.scheduler.TableWriteInfo.createTableWriteInfo","DB"
"presto","execution","com.facebook.presto.execution.scheduler.group.DynamicBucketNodeMap","DB"
"presto","execution","com.facebook.presto.execution.scheduler.group.DynamicLifespanScheduler","DB"
"presto","execution","com.facebook.presto.execution.scheduler.group.FixedLifespanScheduler","DB"
"presto","execution","com.facebook.presto.execution.scheduler.group.LifespanScheduler","DB"
"presto","execution","com.facebook.presto.execution.scheduler.nodeSelection.NodeSelectionStats","DB"
"presto","execution","com.facebook.presto.execution.scheduler.nodeSelection.NodeSelector","DB"
"presto","execution","com.facebook.presto.execution.scheduler.nodeSelection.SimpleNodeSelector","DB"
"presto","execution","com.facebook.presto.execution.scheduler.nodeSelection.TopologyAwareNodeSelector","DB"
"presto","execution","com.facebook.presto.execution.warnings.DefaultWarningCollector","DB"
"presto","execution","com.facebook.presto.execution.warnings.WarningCollectorConfig","DB"
"presto","execution","com.facebook.presto.execution.warnings.WarningCollectorFactory","DB"
"presto","execution","com.facebook.presto.execution.warnings.WarningCollectorModule","DB"
"presto","execution","com.facebook.presto.execution.warnings.WarningHandlingLevel","DB"
"presto","execution","com.facebook.presto.execution.warnings.WarningHandlingLevel.AS_ERROR","DB"
"presto","execution","com.facebook.presto.execution.warnings.WarningHandlingLevel.NORMAL","DB"
"presto","expressions","com.facebook.presto.expressions.DefaultRowExpressionTraversalVisitor","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters.DynamicFilterExtractResult","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters.DynamicFilterPlaceholder","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters.DynamicFilterPlaceholderFunction","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters.extractDynamicConjuncts","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters.extractDynamicFilters","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters.extractStaticConjuncts","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters.getPlaceholder","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters.isDynamicFilter","DB"
"presto","expressions","com.facebook.presto.expressions.DynamicFilters.removeNestedDynamicFilters","DB"
"presto","expressions","com.facebook.presto.expressions.LogicalRowExpressions","DB"
"presto","expressions","com.facebook.presto.expressions.LogicalRowExpressions.FALSE_CONSTANT","DB"
"presto","expressions","com.facebook.presto.expressions.LogicalRowExpressions.TRUE_CONSTANT","DB"
"presto","expressions","com.facebook.presto.expressions.LogicalRowExpressions.and","DB"
"presto","expressions","com.facebook.presto.expressions.LogicalRowExpressions.binaryExpression","DB"
"presto","expressions","com.facebook.presto.expressions.LogicalRowExpressions.extractConjuncts","DB"
"presto","expressions","com.facebook.presto.expressions.LogicalRowExpressions.extractPredicates","DB"
"presto","expressions","com.facebook.presto.expressions.LogicalRowExpressions.or","DB"
"presto","expressions","com.facebook.presto.expressions.RowExpressionNodeInliner","DB"
"presto","expressions","com.facebook.presto.expressions.RowExpressionNodeInliner.replaceExpression","DB"
"presto","expressions","com.facebook.presto.expressions.RowExpressionRewriter","DB"
"presto","expressions","com.facebook.presto.expressions.RowExpressionTreeRewriter","DB"
"presto","expressions","com.facebook.presto.expressions.RowExpressionTreeRewriter.rewriteWith","DB"
"presto","expressions","com.facebook.presto.expressions.translator.FunctionTranslator","DB"
"presto","expressions","com.facebook.presto.expressions.translator.FunctionTranslator.buildFunctionTranslator","DB"
"presto","expressions","com.facebook.presto.expressions.translator.RowExpressionTranslator","DB"
"presto","expressions","com.facebook.presto.expressions.translator.RowExpressionTreeTranslator","DB"
"presto","expressions","com.facebook.presto.expressions.translator.RowExpressionTreeTranslator.translateWith","DB"
"presto","expressions","com.facebook.presto.expressions.translator.TranslatedExpression","DB"
"presto","expressions","com.facebook.presto.expressions.translator.TranslatedExpression.untranslated","DB"
"presto","expressions","com.facebook.presto.expressions.translator.TranslatorAnnotationParser.removeTypeParameters","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.FailureDetector","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.FailureDetector.State.ALIVE","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.FailureDetector.State.GONE","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.FailureDetector.State.UNKNOWN","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.FailureDetector.State.UNRESPONSIVE","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.FailureDetectorConfig","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.FailureDetectorModule","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.HeartbeatFailureDetector","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.HeartbeatFailureDetector.Stats","DB"
"presto","failureDetector","com.facebook.presto.failureDetector.NoOpFailureDetector","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.AbstractSqlInvokedFunctionNamespaceManager","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.InvalidFunctionHandleException","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.ServingCatalog","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.SqlInvokedFunctionNamespaceManagerConfig","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.execution.ExceptionUtils.toPrestoException","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.execution.SimpleAddressSqlFunctionExecutorsModule","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.execution.SqlFunctionExecutors","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.execution.thrift.ContextualSimpleAddressSelectorBinder.contextualSimpleAddressSelector","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.execution.thrift.SimpleAddressThriftSqlFunctionExecutionModule","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.execution.thrift.ThriftSqlFunctionExecutionConfig","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.execution.thrift.ThriftSqlFunctionExecutor","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.mysql.FunctionNamespaceDao","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.mysql.MySqlConnectionModule.createJdbi","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.mysql.MySqlFunctionNamespaceManager","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.mysql.MySqlFunctionNamespaceManagerConfig","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.mysql.MySqlFunctionNamespaceManagerFactory","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.mysql.MySqlFunctionNamespaceManagerModule","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.testing.InMemoryFunctionNamespaceManager","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.testing.SqlInvokedFunctionTestUtils.FUNCTION_POWER_TOWER_DOUBLE","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.testing.SqlInvokedFunctionTestUtils.FUNCTION_POWER_TOWER_DOUBLE_UPDATED","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.testing.SqlInvokedFunctionTestUtils.FUNCTION_POWER_TOWER_INT","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.testing.SqlInvokedFunctionTestUtils.FUNCTION_TANGENT","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.testing.SqlInvokedFunctionTestUtils.POWER_TOWER","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.testing.SqlInvokedFunctionTestUtils.TANGENT","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.testing.SqlInvokedFunctionTestUtils.TEST_CATALOG","DB"
"presto","functionNamespace","com.facebook.presto.functionNamespace.testing.SqlInvokedFunctionTestUtils.TEST_SCHEMA","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryType","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryType.LINE_STRING","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryType.MULTI_LINE_STRING","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryType.MULTI_POINT","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryType.MULTI_POLYGON","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryType.POINT","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryType.POLYGON","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryType.getForJtsGeometryType","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.accelerateGeometry","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.contains","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.createJtsEmptyLineString","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.createJtsEmptyPoint","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.createJtsEmptyPolygon","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.createJtsLineString","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.createJtsMultiPoint","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.createJtsPoint","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.disjoint","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.flattenCollection","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.getEnvelope","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.getExtent","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.getGeometryInvalidReason","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.getPointCount","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.isEsriNaN","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.isPointOrRectangle","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.jsonFromJtsGeometry","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.jtsGeometryFromJson","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.jtsGeometryFromWkt","DB"
"presto","geospatial","com.facebook.presto.geospatial.GeometryUtils.wktFromJtsGeometry","DB"
"presto","geospatial","com.facebook.presto.geospatial.KdbTree","DB"
"presto","geospatial","com.facebook.presto.geospatial.KdbTree.Node.newInternal","DB"
"presto","geospatial","com.facebook.presto.geospatial.KdbTree.Node.newLeaf","DB"
"presto","geospatial","com.facebook.presto.geospatial.KdbTree.buildKdbTree","DB"
"presto","geospatial","com.facebook.presto.geospatial.KdbTreeUtils","DB"
"presto","geospatial","com.facebook.presto.geospatial.Rectangle","DB"
"presto","geospatial","com.facebook.presto.geospatial.SphericalGeographyUtils","DB"
"presto","geospatial","com.facebook.presto.geospatial.SphericalGeographyUtils.CartesianPoint","DB"
"presto","geospatial","com.facebook.presto.geospatial.SphericalGeographyUtils.EARTH_RADIUS_M","DB"
"presto","geospatial","com.facebook.presto.geospatial.SphericalGeographyUtils.checkLatitude","DB"
"presto","geospatial","com.facebook.presto.geospatial.SphericalGeographyUtils.checkLongitude","DB"
"presto","geospatial","com.facebook.presto.geospatial.SphericalGeographyUtils.sphericalDistance","DB"
"presto","geospatial","com.facebook.presto.geospatial.SphericalGeographyUtils.validateSphericalType","DB"
"presto","geospatial","com.facebook.presto.geospatial.rtree.Flatbush","DB"
"presto","geospatial","com.facebook.presto.geospatial.rtree.Flatbush.ENVELOPE_SIZE","DB"
"presto","geospatial","com.facebook.presto.geospatial.rtree.HasExtent","DB"
"presto","geospatial","com.facebook.presto.geospatial.rtree.RtreeTestUtils.makeRectangles","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.BenchmarkGeometrySerializationData.GEOMETRYCOLLECTION","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.BenchmarkGeometrySerializationData.LINESTRING","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.BenchmarkGeometrySerializationData.MULTILINESTRING","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.BenchmarkGeometrySerializationData.MULTIPOINT","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.BenchmarkGeometrySerializationData.MULTIPOLYGON","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.BenchmarkGeometrySerializationData.POINT","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.BenchmarkGeometrySerializationData.POLYGON","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.BenchmarkGeometrySerializationData.readResource","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.EsriGeometrySerde","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.EsriGeometrySerde.createFromEsriGeometry","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.EsriGeometrySerde.deserialize","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.EsriGeometrySerde.deserializeEnvelope","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.EsriGeometrySerde.deserializeType","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.EsriGeometrySerde.serialize","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.GeometrySerializationType","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.GeometrySerializationType.ENVELOPE","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.GeometrySerializationType.GEOMETRY_COLLECTION","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.GeometrySerializationType.LINE_STRING","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.GeometrySerializationType.MULTI_LINE_STRING","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.GeometrySerializationType.MULTI_POINT","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.GeometrySerializationType.MULTI_POLYGON","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.GeometrySerializationType.POINT","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.GeometrySerializationType.POLYGON","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.JtsGeometrySerde.deserialize","DB"
"presto","geospatial","com.facebook.presto.geospatial.serde.JtsGeometrySerde.serialize","DB"
"presto","hadoop","com.facebook.presto.hadoop.FileSystemFactory","DB"
"presto","hadoop","com.facebook.presto.hadoop.HadoopNative","DB"
"presto","hadoop","com.facebook.presto.hadoop.TextLineLengthLimitExceededException","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.HiveTransaction","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.TEST_HIVE_PAGE_SINK_CONTEXT","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.TEST_SERVER_VERSION","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.Transaction","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.TransactionDeleteInsertTestTag.COMMIT","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.TransactionDeleteInsertTestTag.ROLLBACK_AFTER_APPEND_PAGE","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.TransactionDeleteInsertTestTag.ROLLBACK_AFTER_BEGIN_INSERT","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.TransactionDeleteInsertTestTag.ROLLBACK_AFTER_DELETE","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.TransactionDeleteInsertTestTag.ROLLBACK_AFTER_FINISH_INSERT","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.TransactionDeleteInsertTestTag.ROLLBACK_AFTER_SINK_FINISH","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.TransactionDeleteInsertTestTag.ROLLBACK_RIGHT_AWAY","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.createTableProperties","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.filterNonHiddenColumnHandles","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.filterNonHiddenColumnMetadata","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClient.getAllSplits","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveClientLocal","DB"
"presto","hive","com.facebook.presto.hive.AbstractTestHiveFileFormats.getFieldFromCursor","DB"
"presto","hive","com.facebook.presto.hive.BucketAdaptation","DB"
"presto","hive","com.facebook.presto.hive.BucketFunctionType.HIVE_COMPATIBLE","DB"
"presto","hive","com.facebook.presto.hive.BucketFunctionType.PRESTO_NATIVE","DB"
"presto","hive","com.facebook.presto.hive.CacheQuota","DB"
"presto","hive","com.facebook.presto.hive.CacheQuota.NO_CACHE_CONSTRAINTS","DB"
"presto","hive","com.facebook.presto.hive.CacheQuotaRequirement.NO_CACHE_REQUIREMENT","DB"
"presto","hive","com.facebook.presto.hive.CacheQuotaScope","DB"
"presto","hive","com.facebook.presto.hive.CacheQuotaScope.GLOBAL","DB"
"presto","hive","com.facebook.presto.hive.CacheQuotaScope.PARTITION","DB"
"presto","hive","com.facebook.presto.hive.CacheQuotaScope.TABLE","DB"
"presto","hive","com.facebook.presto.hive.CacheStatsMBean","DB"
"presto","hive","com.facebook.presto.hive.ColumnEncryptionInformation.ColumnWithStructSubfield","DB"
"presto","hive","com.facebook.presto.hive.ColumnEncryptionInformation.fromHiveProperty","DB"
"presto","hive","com.facebook.presto.hive.ColumnEncryptionInformation.fromMap","DB"
"presto","hive","com.facebook.presto.hive.ColumnEncryptionInformation.fromTableProperty","DB"
"presto","hive","com.facebook.presto.hive.DwrfEncryptionMetadata.TABLE_IDENTIFIER","DB"
"presto","hive","com.facebook.presto.hive.DwrfEncryptionMetadata.forPerField","DB"
"presto","hive","com.facebook.presto.hive.DwrfEncryptionMetadata.forTable","DB"
"presto","hive","com.facebook.presto.hive.DwrfTableEncryptionProperties.forPerColumn","DB"
"presto","hive","com.facebook.presto.hive.DwrfTableEncryptionProperties.forTable","DB"
"presto","hive","com.facebook.presto.hive.DwrfTableEncryptionProperties.fromHiveTableProperties","DB"
"presto","hive","com.facebook.presto.hive.DynamicConfigurationProvider","DB"
"presto","hive","com.facebook.presto.hive.EncryptionInformation","DB"
"presto","hive","com.facebook.presto.hive.EncryptionInformation.fromEncryptionMetadata","DB"
"presto","hive","com.facebook.presto.hive.EncryptionProperties.DWRF_ENCRYPTION_ALGORITHM_KEY","DB"
"presto","hive","com.facebook.presto.hive.EncryptionProperties.DWRF_ENCRYPTION_PROVIDER_KEY","DB"
"presto","hive","com.facebook.presto.hive.EncryptionProperties.ENCRYPT_COLUMNS_KEY","DB"
"presto","hive","com.facebook.presto.hive.EncryptionProperties.ENCRYPT_TABLE_KEY","DB"
"presto","hive","com.facebook.presto.hive.FileFormatDataSourceStats","DB"
"presto","hive","com.facebook.presto.hive.ForCachingHiveMetastore","DB"
"presto","hive","com.facebook.presto.hive.ForHdfs","DB"
"presto","hive","com.facebook.presto.hive.ForHiveMetastore","DB"
"presto","hive","com.facebook.presto.hive.ForMetastoreHdfsEnvironment","DB"
"presto","hive","com.facebook.presto.hive.ForRecordingHiveMetastore","DB"
"presto","hive","com.facebook.presto.hive.GenericHiveRecordCursorProvider","DB"
"presto","hive","com.facebook.presto.hive.HadoopDirectoryLister.HadoopFileInfoIterator","DB"
"presto","hive","com.facebook.presto.hive.HdfsConfiguration","DB"
"presto","hive","com.facebook.presto.hive.HdfsConfigurationInitializer","DB"
"presto","hive","com.facebook.presto.hive.HdfsContext","DB"
"presto","hive","com.facebook.presto.hive.HdfsEnvironment","DB"
"presto","hive","com.facebook.presto.hive.HiveAnalyzeProperties.getPartitionList","DB"
"presto","hive","com.facebook.presto.hive.HiveBasicStatistics","DB"
"presto","hive","com.facebook.presto.hive.HiveBasicStatistics.createEmptyStatistics","DB"
"presto","hive","com.facebook.presto.hive.HiveBasicStatistics.createZeroStatistics","DB"
"presto","hive","com.facebook.presto.hive.HiveBatchPageSourceFactory","DB"
"presto","hive","com.facebook.presto.hive.HiveBooleanParser.parseHiveBoolean","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketFunction.createHiveCompatibleBucketFunction","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketFunction.createPrestoNativeBucketFunction","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketHandle","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketHandle.createVirtualBucketHandle","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketProperty","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketing","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketing.HiveBucketFilter","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketing.getHiveBucket","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketing.getHiveBucketFilter","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketing.getHiveBucketHandle","DB"
"presto","hive","com.facebook.presto.hive.HiveBucketing.getVirtualBucketNumber","DB"
"presto","hive","com.facebook.presto.hive.HiveClientConfig","DB"
"presto","hive","com.facebook.presto.hive.HiveClientConfig.HdfsAuthenticationType","DB"
"presto","hive","com.facebook.presto.hive.HiveClientConfig.HiveMetastoreAuthenticationType","DB"
"presto","hive","com.facebook.presto.hive.HiveCoercer","DB"
"presto","hive","com.facebook.presto.hive.HiveCoercer.IntegerNumberToVarcharCoercer","DB"
"presto","hive","com.facebook.presto.hive.HiveCoercer.VarcharToIntegerNumberCoercer","DB"
"presto","hive","com.facebook.presto.hive.HiveCoercer.createCoercer","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.BUCKET_COLUMN_NAME","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.ColumnType","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.ColumnType.AGGREGATED","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.ColumnType.PARTITION_KEY","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.ColumnType.REGULAR","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.ColumnType.SYNTHESIZED","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.MAX_PARTITION_KEY_COLUMN_INDEX","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.PATH_COLUMN_NAME","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.bucketColumnHandle","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.getPushedDownSubfield","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.isBucketColumnHandle","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.isPathColumnHandle","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.isPushedDownSubfield","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.pathColumnHandle","DB"
"presto","hive","com.facebook.presto.hive.HiveColumnHandle.updateRowIdHandle","DB"
"presto","hive","com.facebook.presto.hive.HiveCompressionCodec","DB"
"presto","hive","com.facebook.presto.hive.HiveCompressionCodec.GZIP","DB"
"presto","hive","com.facebook.presto.hive.HiveCompressionCodec.NONE","DB"
"presto","hive","com.facebook.presto.hive.HiveCompressionCodec.SNAPPY","DB"
"presto","hive","com.facebook.presto.hive.HiveConnectorId","DB"
"presto","hive","com.facebook.presto.hive.HiveDwrfEncryptionProvider","DB"
"presto","hive","com.facebook.presto.hive.HiveDwrfEncryptionProvider.ForCryptoService","DB"
"presto","hive","com.facebook.presto.hive.HiveDwrfEncryptionProvider.ForUnknown","DB"
"presto","hive","com.facebook.presto.hive.HiveDwrfEncryptionProvider.NO_ENCRYPTION","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_BAD_DATA","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_CANNOT_OPEN_SPLIT","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_COLUMN_ORDER_MISMATCH","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_CONCURRENT_MODIFICATION_DETECTED","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_CORRUPTED_COLUMN_STATISTICS","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_CORRUPTED_PARTITION_CACHE","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_CURSOR_ERROR","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_DATABASE_LOCATION_ERROR","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_EXCEEDED_PARTITION_LIMIT","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_EXCEEDED_SPLIT_BUFFERING_LIMIT","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_FILESYSTEM_ERROR","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_FILE_MISSING_COLUMN_NAMES","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_FILE_NOT_FOUND","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_INVALID_BUCKET_FILES","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_INVALID_ENCRYPTION_METADATA","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_INVALID_FILE_NAMES","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_INVALID_METADATA","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_INVALID_PARTITION_VALUE","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_INVALID_VIEW_DATA","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_METASTORE_ERROR","DB"
"presto","hive","com.facebook.presto.hive.HiveErrorCode.HIVE_MISSING_DATA","DB"
